"annotation_id","annotator","appVersion","app_name","at","cleaned_content","content","created_at","id","lead_time","repliedAt","replyContent","reviewCreatedVersion","reviewId","score","sentiment","thumbsUpCount","updated_at","userImage","userName"
1851,"1","1.60.0","moniepoint","25/02/2026 20:08","very good, keef it off","very good, keef it off","2026-03-08T23:07:25.934186Z",953,5.277,"25/02/2026 22:29","Hi Isah,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","1.60.0","97baf337-bb5d-48ea-91b2-9024ad4c9079",5,"Positive",0,"2026-03-08T23:07:25.934211Z","https://play-lh.googleusercontent.com/a-/ALV-UjXa86TNDwFOaiGv1S5gEpvdLAMp2PkrMgbNVqgzTk8S_EswkEuE","ABUBAKAR ISAH"
1852,"1","1.61.0","moniepoint","25/02/2026 19:23","this app is 100 legit","This app is 100% Legit","2026-03-08T23:07:32.294774Z",954,4.8,"25/02/2026 22:28","Hi Sunday,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","1.61.0","7fbaa272-2730-419d-bf44-53445c12f1d9",5,"Positive",0,"2026-03-08T23:07:32.294798Z","https://play-lh.googleusercontent.com/a/ACg8ocJ_rWmmKz8hRHEEkdQefOomLB-ZwwuopmVXeUYHtVmBeKdzCQ=mo","Christina Sunday"
1853,"1","1.62.0","moniepoint","25/02/2026 19:12","so far so good","so far so good","2026-03-08T23:07:37.284099Z",955,3.597,"25/02/2026 22:28","Hello Victor, Weâ€™re glad youâ€™re enjoying our app! Please consider giving us a 5-star rating to keep us motivated to serve you better. Thank you.","1.62.0","c7557e3b-9ed5-466e-bec5-eaeeca865742",4,"Positive",0,"2026-03-08T23:07:37.284125Z","https://play-lh.googleusercontent.com/a-/ALV-UjXuIOdLuZ-CYpDvLF5tlCXkLAiFolG3iPIZXwSVytFOsflsn10","Victor Anthony"
1854,"1","1.62.0","moniepoint","25/02/2026 18:53","the transfer was excellent","the transfer was excellent ðŸ‘ŒðŸ‘","2026-03-08T23:07:43.466992Z",956,4.834,"25/02/2026 22:28","Hi Nelson,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","1.62.0","9490f564-6267-4425-8d8f-6bb8814ec993",5,"Positive",0,"2026-03-08T23:07:43.467011Z","https://play-lh.googleusercontent.com/a-/ALV-UjXORNo_ImBz0-EwogWJQR-rKfburL8_32rVFJ1ugzTAdC7Oqw8","Nelson Mandela Iyoha"
1855,"1","","moniepoint","25/02/2026 18:20","it good it is simple and easy it is everybody's everything i just love it it the best app have ever seen","It good It is simple and easy It is everybody's everything I just love it It the best app have ever seen","2026-03-08T23:07:55.304983Z",957,10.724,"25/02/2026 22:31","Hi Isaiah,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","","e2c72518-b10f-4c1f-a326-7d56c8f37059",5,"Positive",0,"2026-03-08T23:07:55.305008Z","https://play-lh.googleusercontent.com/a-/ALV-UjV3BsV-8iais8_iRkN77cId38Lx7Xr-bD3lXSynxV-eiyDvZj4","Isaiah Oluwademilade"
1856,"1","","moniepoint","25/02/2026 18:04","wonderful in terms of marketing","Wonderful in terms of Marketing!ðŸ¤ðŸ‘ŒðŸ»","2026-03-08T23:08:03.205909Z",958,6.676,"25/02/2026 22:31","Hi Habib,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","","5f723219-16f4-40d4-9f2d-4ddc090a5e51",5,"Positive",0,"2026-03-08T23:08:03.205936Z","https://play-lh.googleusercontent.com/a-/ALV-UjWNUcgeMGnbozGXDAXtszJrfBgeU-8mLxfCJX2D3usqc-ULw8XN","Abdurrahim Habib"
1857,"1","1.62.0","moniepoint","25/02/2026 17:42","the app is so amazing, i recommend it as an excellent reliable monetary transaction agent.","The App is so amazing, I recommend it as an excellent reliable monetary transaction agent.","2026-03-08T23:08:12.101914Z",959,7.785,"25/02/2026 22:32","Hi Abba,
Weâ€™re glad to hear youâ€™re enjoying our App. Thanks for your feedback and for being a valued user.","1.62.0","8ac3ceb7-28c4-4336-8d69-e5795df4bda0",5,"Positive",0,"2026-03-08T23:08:12.101929Z","https://play-lh.googleusercontent.com/a/ACg8ocLWAD32gOlvzYohJoeIzBhEME_MsEkItGulXw-JoXWvAnR1_Q=mo","Abba Baba"
1858,"1","1.60.0","moniepoint","25/02/2026 17:40","you too good somehow to me","You too good somehow to me","2026-03-08T23:08:18.578256Z",960,5.401,"25/02/2026 22:33","Hello Olamilekan, Weâ€™re glad youâ€™re enjoying our app! Please consider giving us a 5-star rating to keep us motivated to serve you better. Thank you.","1.60.0","51600364-cb0e-46ab-bb05-edb47b1db339",4,"Positive",0,"2026-03-08T23:08:18.578270Z","https://play-lh.googleusercontent.com/a/ACg8ocKGddPNdUKouUWDs4AmEq0pKN6VfK5IaXdfnlVHfHXGXvSrmg=mo","Ojerinde Olamilekan"
1859,"1","1.58.0","moniepoint","25/02/2026 17:38","hello pls u guys charge too much for sms fee","hello pls u guys charge too much for sms fee","2026-03-08T23:08:27.412102Z",961,7.811,"25/02/2026 22:53","Hello! We appreciate your feedback. Please note that the SMS charge is for monthly alert notifications. You can turn this off on the app by going to Settings â†’ Notification Preferences â†’ Turn off SMS alerts to avoid further deductions.","1.58.0","050ce898-b7d0-4042-8a24-de1da132abb2",1,"Negative",0,"2026-03-08T23:08:27.412125Z","https://play-lh.googleusercontent.com/a-/ALV-UjW2DV1XTCR25LEWMxPJywYhIXsAcddHTpyOfO3Dzd9UBYzJ2I3n","Divine Onyemaizu"
1860,"1","1.61.0","moniepoint","25/02/2026 17:30","reliable and fast in connection","reliable and fast in connection","2026-03-08T23:08:33.992109Z",962,5.369,"25/02/2026 22:48","Thank you Edisemi, If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!","1.61.0","790ebc72-2c40-449c-bb63-096cb9b33e8a",4,"Positive",0,"2026-03-08T23:08:33.992131Z","https://play-lh.googleusercontent.com/a/ACg8ocIe0ya9jxunbwyhss0Cn1Ja9aRs-DYQ1SZz-nwXRbuOofnIoA=mo","Edisemi Remember"
1861,"1","1.62.0","moniepoint","25/02/2026 17:26","good and reliable","Good and reliable","2026-03-08T23:08:39.015452Z",963,3.726,"25/02/2026 22:46","Hello Racheal. Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","694aa91e-84e7-446f-b171-cc7d2ee5b7dd",5,"Positive",0,"2026-03-08T23:08:39.015599Z","https://play-lh.googleusercontent.com/a-/ALV-UjUoVDoq8uhjYPJAmhkJe2AZUBPRaQCgsHdFHIdrTAoWkCfiqW1g","Oluboka Racheal"
1862,"1","1.62.0","moniepoint","25/02/2026 17:18","wow great reward for withdrawals i never believed it was real till i ""withdrew my accumulated earnings"". thanks moniepoint","Wow! Great reward for withdrawals ðŸ˜ I never believed it was real till I ""withdrew my accumulated earnings"". Thanks moniepoint","2026-03-08T23:08:47.673135Z",964,7.451,"25/02/2026 22:46","Hello Kume, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","0e77b2fb-7ca5-4a0c-8b8a-c35a2b86d1b5",5,"Positive",0,"2026-03-08T23:08:47.673157Z","https://play-lh.googleusercontent.com/a/ACg8ocKNL7uwMtYkI9TeQ1jPVkq-8JsZTAxUYGT3SyGoxlC-A6LvlA=mo","kume Oghwere"
1863,"1","1.62.0","moniepoint","25/02/2026 17:05","80 %steady network","80%steady network","2026-03-08T23:08:53.619857Z",965,4.829,"25/02/2026 22:46","Hello, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","95116e22-3de3-495e-8c68-f10584015642",5,"Positive",0,"2026-03-08T23:08:53.619877Z","https://play-lh.googleusercontent.com/a/ACg8ocL5lnglapPhrjw5H6PQm58oqwGAhCbxfkuMnq1RujbS6_AIlg=mo","Uc Mail"
1864,"1","1.62.0","moniepoint","25/02/2026 16:56","great and fast","great and fast ðŸ‘","2026-03-08T23:08:58.824724Z",966,4.106,"25/02/2026 22:45","Hello Chris, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","7723aeff-0c7a-4618-a8cf-6f96630001ce",5,"Positive",0,"2026-03-08T23:08:58.824737Z","https://play-lh.googleusercontent.com/a-/ALV-UjUIFIBwVdiS49dG11eF0gETT10RqU1IDEFMrjqIQcH1aTIND0xy","Chris goldman"
1865,"1","1.62.0","moniepoint","25/02/2026 16:53","thee best","thee best","2026-03-08T23:09:05.326966Z",967,5.557,"25/02/2026 22:45","Hello Sani, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","9b65c2cc-6392-4d75-943a-a006bb70ebcb",5,"Positive",0,"2026-03-08T23:09:05.326982Z","https://play-lh.googleusercontent.com/a-/ALV-UjVZVzJzFqSeP4OoELZIqnQ9wMaerLI7MKzf3gMejkh9hcRAe2CS","Musa Sani"
1866,"1","1.62.0","moniepoint","25/02/2026 16:42","user friendly","User friendly","2026-03-08T23:09:10.783514Z",968,4.441,"25/02/2026 22:45","Hello Ganiyu, Thank you for taking your time to leave us a 5star rating. We are thrilled to hear that you had a nice experience. We look forward to serving you even better.","1.62.0","a57d39c0-848d-493b-9251-0b3a6fedc940",5,"Positive",0,"2026-03-08T23:09:10.783531Z","https://play-lh.googleusercontent.com/a/ACg8ocKJvmkt6piq6eYFdbSS3qqTlPAuCkxjOEZkJWd0nQ24622ZWQ=mo","Olaitan Ganiyu"
1867,"1","1.57.1","moniepoint","25/02/2026 16:32","so lovely","so lovely","2026-03-08T23:09:16.617371Z",969,4.817,"25/02/2026 22:57","Hello, Weâ€™re glad youâ€™re enjoying our app! Please consider giving us a 5-star rating to keep us motivated to serve you better. Thank you.","1.57.1","1ee31133-2d77-44f4-91ad-754f8ec87e9f",4,"Positive",0,"2026-03-08T23:09:16.617387Z","https://play-lh.googleusercontent.com/a/ACg8ocKNyypmuwlmggbUk9EYAIZsxzDHmNz0Tr_PQN5R6FMSjefbWQ=mo","Patient gift Asehaefe"
1868,"1","","moniepoint","25/02/2026 15:33","just love it","just love it","2026-03-08T23:09:24.249434Z",970,6.628,"25/02/2026 23:01","Hi Eric,
Thank you for leaving us a 5-star rating! We truly appreciate your support and look forward to serving you even better.","","69c2832a-0c6e-4095-9b6e-8456c3144d3c",5,"Positive",0,"2026-03-08T23:09:24.249465Z","https://play-lh.googleusercontent.com/a/ACg8ocIFdNNxH0Z8TnthCEhYOfwYoCH73lv2ntKsm27M7tg7_sG5Sg=mo","Eric Wilson"
1869,"1","1.62.0","moniepoint","25/02/2026 15:24","a nice app but at times network dey disturb","A nice app but at times network dey disturb","2026-03-08T23:09:56.331441Z",971,30.938,"25/02/2026 23:08","Hello Blessing, Thank you for your feedback! We're glad to hear you find the service fast and satisfying. We sincerely apologize for the network instability you've experienced. Our team is constantly working to improve service reliability, and we appreciate your patience and understanding.","1.62.0","7205d4f2-6c33-4fb9-9829-47a8a04d9236",1,"Neutral",0,"2026-03-08T23:09:56.331467Z","https://play-lh.googleusercontent.com/a-/ALV-UjWj70kRrVOnK-l1e-g8SlX8bwazivoJ40i8v3s3ajGB1C4ldLzo","Nwakpa Blessing"
1870,"1","1.61.0","moniepoint","25/02/2026 15:12","it's so easy to make transactions","it's so easy to make transactions","2026-03-08T23:10:03.733738Z",972,6.044,"25/02/2026 23:02","Hi Bamisebi,
Thank you for leaving us a 5-star rating! We truly appreciate your support and look forward to serving you even better.","1.61.0","cebbed1e-f9ff-437b-adc2-83f1ac66be34",5,"Positive",0,"2026-03-08T23:10:03.733754Z","https://play-lh.googleusercontent.com/a/ACg8ocJiMoGQbeiyhsDla13PrfZM8-uKXzggeUmbv_42HaI8COmlhg=mo","Bamisebi Olanike"
1871,"1","1.61.0","moniepoint","25/02/2026 14:54","not that bad","not that bad","2026-03-08T23:10:09.840548Z",973,4.84,"18/02/2026 11:00","Hello, If you like our App, please consider giving us a 5-star rating to keep us motivated to serve you better. Thank you.","1.61.0","0e6455f0-f504-4ac1-ba5b-28997c40e321",2,"Positive",1,"2026-03-08T23:10:09.840570Z","https://play-lh.googleusercontent.com/a/ACg8ocIOcomfHkarYDGGoE_vna2F06Wfl1FJWXbYmSGRkazgcweeNA=mo","Emelda Samuel"
1872,"1","","moniepoint","25/02/2026 14:53","good.","Good.","2026-03-08T23:10:15.076178Z",974,3.896,"25/02/2026 23:02","Hi Mark,
Thank you for leaving us a 5-star rating! We truly appreciate your support and look forward to serving you even better.","","2650d8d7-ed28-4649-8f35-859b72ef8a73",5,"Positive",0,"2026-03-08T23:10:15.076204Z","https://play-lh.googleusercontent.com/a/ACg8ocJTY0ZtLbev0EH820KgXv4rltOB2jWGbXuQ1hQ4KQ0eQa-hDg=mo","Richard Mark"
1873,"1","","moniepoint","25/02/2026 14:46","i like moniepoint because is good app save money and manything","I like moniepoint because is good app save money and manything","2026-03-08T23:10:21.570357Z",975,4.94,"25/02/2026 22:54","Hi Omo,

We truly appreciate your feedback. Itâ€™s a pleasure having you with us, and weâ€™re glad youâ€™re using our app. We hope to keep giving you the best experience.","","5432aca5-d573-4013-a090-fcabd93584f3",5,"Positive",0,"2026-03-08T23:10:21.570382Z","https://play-lh.googleusercontent.com/a/ACg8ocJdN_3B6zM7i_c5IG13CQ1a4KVh3cls5BD6ULPOHI-4LOmKog=mo","Omo Tosho"
1874,"1","","moniepoint","25/02/2026 14:42","super security app best ever","super security app best ever","2026-03-08T23:10:27.484563Z",976,4.683,"25/02/2026 22:53","Hi Auwal,
We truly appreciate your feedback. Itâ€™s a pleasure having you with us, and weâ€™re glad youâ€™re using our app. We hope to keep giving you the best experience.","","fe775978-e853-4bd0-8a20-ca74d225af92",5,"Positive",0,"2026-03-08T23:10:27.484591Z","https://play-lh.googleusercontent.com/a/ACg8ocKo4giQmfuPWLwj58nhy4CtihldibTYuNOMKHMK-S4l56W7PA=mo","Auwal Usman"
1875,"1","8.1.2.431","opay","27/02/2026 3:23","it's very easy in operations","it's very easy in operations","2026-03-08T23:10:34.040292Z",977,5.185,"27/02/2026 9:18","Hi, @Harrison Sunday. Thank you for your positive reviewðŸ’ƒ what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.","8.1.2.431","20f6bd78-dcb0-468f-8bc5-5db5b08eda09",4,"Positive",0,"2026-03-08T23:10:34.040319Z","https://play-lh.googleusercontent.com/a-/ALV-UjWCuTMopcrX1Z07loUkGOUlhp0I2dU8Vdqn9-fl_XEj8T8bOo4","Harrison Sunday"
1876,"1","","opay","27/02/2026 3:22","excellent and accurate","excellent and accurate","2026-03-08T23:10:39.861683Z",978,4.575,"27/02/2026 9:23","Hi, @Shinning Miracle Gabriel. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","","779aa882-2617-4bd3-89bd-2ce5b02d85f3",5,"Positive",0,"2026-03-08T23:10:39.861707Z","https://play-lh.googleusercontent.com/a/ACg8ocK5P0_OvdHk4e2OPyX-3Rb_VaZ6KyZ-tiDmPWtOpeTCf6SVHQ=mo","Shinning Miracle Gabriel"
1877,"1","8.1.2.431","opay","27/02/2026 3:10","are are need help and done","are are need help and done","2026-03-08T23:11:03.491350Z",979,22.661,"27/02/2026 11:46","Hi, @Adey Danjuma. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","34a354c0-3134-4079-9a46-93de09e2b86e",5,"Neutral",0,"2026-03-08T23:11:03.491373Z","https://play-lh.googleusercontent.com/a/ACg8ocIIa3XAl3c8K7dJtRQrFp7QjlRaNBAVBbzDBnF8aZL6AKVMUQ=mo","Adey Danjuma"
1878,"1","8.1.2.431","opay","27/02/2026 2:34","horrible","horrible","2026-03-08T23:11:09.604776Z",980,5.063,"27/02/2026 9:27","Hi, @Martha. We regret the experience you had.
Please give us another chance to resolve the issue. Please provide your email address.
Thank you for choosing OPay. A.G.","8.1.2.431","d2e98f9f-2241-40d3-8cfc-5adf063cb65b",1,"Negative",0,"2026-03-08T23:11:09.604793Z","https://play-lh.googleusercontent.com/a/ACg8ocIq9OaK35-6x7uGiMJzwKD3fJVRETFSPPScNiTU2c4zaUHqOQ=mo","Martha"
1879,"1","8.1.2.431","opay","27/02/2026 2:12","when you talk smooth banking, choose opay, no further explanation","when you talk smooth banking, choose opay, no further explanation","2026-03-08T23:11:18.202722Z",981,7.521,"27/02/2026 9:30","Hi, @Oluwatosin oluwashina Ogunlana. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","8.1.2.431","c1a40e5c-3348-4de1-b2cc-778d57deeac7",5,"Positive",0,"2026-03-08T23:11:18.202755Z","https://play-lh.googleusercontent.com/a/ACg8ocKsUOcE4cFTduVdqkjK72_XEK1UdgrdBUysnp6K5ipk-e_5ZQ=mo","Oluwatosin oluwashina Ogunlana"
1880,"1","7.42.0.407","opay","27/02/2026 1:50","opa is very nice application","opa is very nice application","2026-03-08T23:11:25.914793Z",982,6.613,"27/02/2026 9:35","Hi, @CustomerHandle. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","7.42.0.407","82c96245-b776-45de-b548-4ea213e5b063",5,"Positive",0,"2026-03-08T23:11:25.914809Z","https://play-lh.googleusercontent.com/a-/ALV-UjWU2cjrt4Ypkd-Pu3SnLjEdu2zq9ZLE4dRhfuq7i2-x-PIQ7X4","Kabiru Abdussalam"
1881,"1","8.1.2.431","opay","27/02/2026 1:34","i love opay","I love opay","2026-03-08T23:11:31.072040Z",983,4.095,"27/02/2026 9:38","Hi, @Favour Lenwi. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","80afa032-1d2a-4632-8a09-8f8b97d4a31f",5,"Positive",0,"2026-03-08T23:11:31.072059Z","https://play-lh.googleusercontent.com/a-/ALV-UjVdWYfvQZ9J8_3Xog1bN7FvkzUfDnUibRA71Wsj5Pe0bzv0nVU","Favour Lenwi"
1882,"1","8.2.1.434","opay","27/02/2026 1:27","effective for all my current transactions","Effective for all my current transactions","2026-03-08T23:11:37.480326Z",984,5.462,"27/02/2026 9:38","Hi, @Precious Sampsonâ€Wichegbule. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","8fe8caf5-36af-417a-a12a-a997fcdc17a5",5,"Positive",0,"2026-03-08T23:11:37.480341Z","https://play-lh.googleusercontent.com/a-/ALV-UjWZ4aU9GItPtGmBGglpUV2lztN3-CFFjwSc9oaz2rAdfDSw9cY","Precious Sampsonâ€Wichegbule"
1883,"1","","opay","27/02/2026 1:25","i like moany n ow","I like moany N ow","2026-03-08T23:11:43.137339Z",985,4.59,"27/02/2026 9:40","Hi, @salihu aminu. We're glad you like the APP.
We'd love you to rate us higher; please tell us how, so we can serve you better.
Thank you for choosing OPay. A.G.","","196d7019-913b-4c7a-87de-cbb8d7058119",3,"Positive",0,"2026-03-08T23:11:43.137362Z","https://play-lh.googleusercontent.com/a/ACg8ocKm0jn-56qUDcY6nIvy9JuZhE8gUVlblwb6sditEf3XonFk6g=mo","salihu aminu"
1884,"1","","opay","27/02/2026 1:15","so good nd easy to access","So good nd easy to access","2026-03-08T23:11:49.898349Z",986,5.683,"27/02/2026 9:47","Hi, @chris emmanuel. Thank you for your positive reviewðŸ’ƒ what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.","","f85d3c57-7343-4211-b8f5-9f58736958fe",4,"Positive",0,"2026-03-08T23:11:49.898371Z","https://play-lh.googleusercontent.com/a/ACg8ocJ7mimYC7dfn4MbBpBiYamDx27w3l9rQ8Hkd0QKJsHxTEm8NA=mo","chris emmanuel"
1885,"1","","opay","27/02/2026 1:06","though i haven't used it it's just my first time but i know it will be of great help to me and the rest user","though I haven't used it it's just my first time but I know it will be of great help to me and the rest user","2026-03-08T23:12:01.618837Z",987,10.684,"27/02/2026 9:50","Hi, @Julius Jatto. Thank you for reviewing the App.
Our products and services are broad to make your financial planning easier, along with a quick customer service experience.
Ready to explore all the features ðŸ˜? Login to the OPay app.
Thank you for choosing OPay. A.G.","","fcb4b4b0-b082-4a21-8b25-3ab6285cfa7e",5,"Positive",0,"2026-03-08T23:12:01.618867Z","https://play-lh.googleusercontent.com/a-/ALV-UjWyTMLxZoPr4nZvmhK_K2vlZ34AKG6A6HWOgUzkvdDr7pbZxW0G","Julius Jatto"
1886,"1","8.1.2.431","opay","27/02/2026 0:51","best whishes opay","Best whishes opay","2026-03-08T23:12:07.162440Z",988,4.059,"27/02/2026 9:55","Hi, @Abdulrahman Aliyu. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","24480f96-1b45-4075-91c6-c1c348cd7444",5,"Positive",0,"2026-03-08T23:12:07.162481Z","https://play-lh.googleusercontent.com/a/ACg8ocLwwz2do3-lTIfCE10ChE1z3jeusNwcaMVRwtfJ92wPaKTpYw=mo","Abdulrahman Aliyu"
1887,"1","7.43.2.417","opay","27/02/2026 0:46","okay is a very reliable app it's good to go","Okay is a very reliable app it's good to go","2026-03-08T23:12:13.327764Z",989,4.928,"27/02/2026 9:57","Hi, @Adekunle Waris. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.43.2.417","8996f542-d9c8-4a9f-8f99-242ee322029f",5,"Positive",0,"2026-03-08T23:12:13.327786Z","https://play-lh.googleusercontent.com/a/ACg8ocI05QbvGNtb3wNYX6ahut-_tdlwtL7EvJr3lUEOScWTbrQlqg=mo","Adekunle Waris"
1888,"1","8.2.1.434","opay","27/02/2026 0:40","trustworthy","Trustworthy","2026-03-08T23:12:19.195409Z",990,4.767,"27/02/2026 9:58","Hi, @Chukwuma Kingsley. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","53c8ae7b-3b14-491c-ac33-c8139308fb5c",5,"Positive",0,"2026-03-08T23:12:19.195426Z","https://play-lh.googleusercontent.com/a-/ALV-UjUzqHueWRQxA_nSwqDT-e0g7pSnTff9IepUQIN65DY80w_MVAML","Chukwuma Kingsley"
1889,"1","","opay","27/02/2026 0:38","opay is very good and very happy","Opay is very good and very happy","2026-03-09T08:58:10.356254Z",991,35149.548,"27/02/2026 9:58","Hi, @Seriki Sodiq. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","","48cbf6b5-595c-40fa-8c98-f27e1beaa4a6",5,"Positive",0,"2026-03-09T08:58:10.356280Z","https://play-lh.googleusercontent.com/a-/ALV-UjWIEVqSLUwhKwHJo1x6TM5UlpdVlKNQTx1cSz4s-WlmzQlbGuE","Seriki Sodiq"
1890,"1","7.42.0.407","opay","27/02/2026 0:35","i really appreciate it thanks","I really appreciate it thanks","2026-03-09T08:58:17.346357Z",992,5.216,"27/02/2026 9:59","Hi, @Muazu Morning. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.42.0.407","936e4f86-994a-481f-a57e-f0ef10d28431",5,"Positive",0,"2026-03-09T08:58:17.346375Z","https://play-lh.googleusercontent.com/a/ACg8ocK23mcLhcW1xc-n8sKS7-eXXgc21Fv1bna1dsqPr-w05ljGSw=mo","Muazu Morning"
1891,"1","8.2.1.434","opay","27/02/2026 0:18","the bank app is very fascinating that it provides other saving services for financial stability and benefits.","The bank App is very fascinating that it provides other saving services for financial stability and benefits.","2026-03-09T08:58:28.563533Z",993,9.529,"27/02/2026 10:01","Hi, @Bassi 4P. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","67c2a2b0-5763-4c19-91ec-b1dc57393b19",5,"Positive",0,"2026-03-09T08:58:28.563557Z","https://play-lh.googleusercontent.com/a/ACg8ocLhV7K_Ubc1Whn-LS5kKD-VYE-HMjOpJ-pB6CZT9TlMBrB7gYY=mo","Bassi 4P"
1892,"1","7.43.2.417","opay","27/02/2026 0:10","shipping company","shipping company","2026-03-09T08:58:38.195658Z",994,8.893,"27/02/2026 10:03","Hi, @Daniel Cash. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.43.2.417","81bc9d05-5d78-411a-afae-b943dffd118d",5,"Neutral",0,"2026-03-09T08:58:38.195683Z","https://play-lh.googleusercontent.com/a-/ALV-UjUV_Ko9LieOT4Wy9orlPr-09MeqIM23jOvJzutLDtdZG715Kw","Daniel Cash"
1893,"1","8.1.2.431","opay","27/02/2026 0:09","thank you","thank you","2026-03-09T08:58:41.883785Z",995,2.648,"27/02/2026 10:04","Hi, @Ayomide Effizy. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","e16d96bb-f714-4a37-9010-7b6c7db8ae1d",5,"Positive",0,"2026-03-09T08:58:41.883815Z","https://play-lh.googleusercontent.com/a/ACg8ocK9t5iELDj0HRcsiV_4wiaTjrPihwkZGJRTJyFBjAZ2ChrlYw=mo","Ayomide Effizy"
1894,"1","8.1.2.431","opay","26/02/2026 23:56","really cool","really cool ðŸ˜Ž","2026-03-09T08:58:45.345059Z",996,2.399,"27/02/2026 10:04","Hi, @Daniel Philip. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","6757499c-f93f-490c-83ab-b38ff3d04521",5,"Positive",0,"2026-03-09T08:58:45.345076Z","https://play-lh.googleusercontent.com/a-/ALV-UjUYgW8L5WgbfyKeHtEyQISSodD40V8C-u4C6EEWyIs-pgMJ4u7G","Daniel Philip"
1895,"1","8.2.1.434","opay","26/02/2026 23:43","best for online banking reliable","best for online banking ðŸ’¯ reliable","2026-03-09T08:58:50.769661Z",997,3.935,"27/02/2026 10:10","Hi, @Chidiebere Nnamani. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","7ce02e00-147f-4966-bb12-d2da487358b0",5,"Positive",0,"2026-03-09T08:58:50.769690Z","https://play-lh.googleusercontent.com/a-/ALV-UjWTto67KJffik1o9yqJQwfad2zMT3zP9lo3XNT5vo15kp1AKNo9","Chidiebere Nnamani"
1896,"1","8.0.3.425","opay","26/02/2026 23:38","the best mobile banking app ever","The Best mobile Banking App ever","2026-03-09T08:58:56.461242Z",998,4.043,"27/02/2026 10:11","Hi, @Abubakar Umar. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.0.3.425","dd2a8fd4-96d8-448f-9f4e-4ea082bbe426",5,"Positive",0,"2026-03-09T08:58:56.461259Z","https://play-lh.googleusercontent.com/a-/ALV-UjWdmCOA9d4piTTO75CW6qS5zazzn4sTJPmC1Zz3abF2Nkdzlfb6","Abubakar Umar"
